,rec_name,tot_time_seconds,rec_source,rating
Chocolate-Peanut-Butter-Freezer-Fudge-_Vegan_-Raw_-1681525,"Chocolate Peanut Butter Freezer Fudge (Vegan, Raw)",3000.0,Instructables,3
Coconut-Swirl-Brownies-Martha-Stewart,Coconut Swirl Brownies,4800.0,Martha Stewart,4
Boozy-Irish-Brownies-1552483,Boozy Irish Brownies,2100.0,Vintage Kitty,4
The-Best-Brownies-From-Scratch-1147209,The Best Brownies From Scratch,5100.0,Mommy Enterprises,3
Fudgy-Beet-Brownies-899288,Fudgy Beet Brownies,3900.0,Amy's Healthy Baking,4
Lemon-Kissed-Brownie-Bites-476708,Lemon Kissed Brownie Bites,7440.0,Ghirardelli Brand Chocolate,4
Dr-Pepper-Cherry-Two-Bite-Brownies-1475457,Dr Pepper® Cherry Two Bite Brownies,2700.0,Thank You Honey,4
Death-By-Chocolate-Brownie-Cake-1474917,Death By Chocolate Brownie Cake,12600.0,The Bese Dessert Recipes,3
Vegan-Gluten-Free-Fudge-Brownies-970367,Vegan Gluten Free Fudge Brownies,3300.0,angiesrecipes.blogspot.com,3
Katharine-Hepburns-Brownies-1496627,Katharine Hepburn’s Brownies,3300.0,New York Times Cooking,3
Fudgy-Black-Bean-Brownies-1535494,Fudgy Black Bean Brownies,2700.0,Meal Makeover Moms,3
Texas-Brownies-Ii-Allrecipes,Texas Brownies II,3300.0,AllRecipes,4
Fudgy-Cream-Cheese-Brownies-574301,Fudgy Cream Cheese Brownies,3600.0,Health,3
Fudgy-Samoa-Brownies-1468035,Fudgy Samoa Brownies,3300.0,Center Cut Cook,4
Strawberry-Brownie-Truffles-1490255,Strawberry Brownie Truffles,2100.0,Swanky Recipes,4
